142-800,서울,강북구,송중동,,89∼92,1064
142-806,서울,강북구,송중동,,94∼103,1065
142-808,서울,강북구,송중동,,126∼128,1066
142-809,서울,강북구,송중동,,129∼140,1067
142-808,서울,강북구,송중동,,245-(34∼35),1068
142-808,서울,강북구,송중동,,245-(40∼41),1069
142-808,서울,강북구,송중동,,258-(3),1070
142-808,서울,강북구,송중동,,258-(110∼128),1071
142-830,서울,강북구,송중동,,258-(129∼169),1072
142-808,서울,강북구,송중동,,258-(170∼300),1073
142-808,서울,강북구,송중동,,258-(455�
